Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-102054,2023-01-24,2023-01-28,C-011,Customer 011,Consumer,India,Delhi,Karnataka,West,Furniture,Furnishings,Furnishings Model 17,5388.16,3,0.1,193.45
ORD-102055,2023-01-27,2023-01-28,C-002,Customer 002,Corporate,India,Delhi,Delhi,North,Technology,Phones,Phones Model 14,47785.26,7,0.05,8011.37
ORD-102056,2024-12-12,2024-12-16,C-074,Customer 074,Consumer,India,Hyderabad,Karnataka,East,Technology,Machines,Machines Model 16,6909.92,1,0.2,901.29
ORD-102057,2023-09-19,2023-09-22,C-004,Customer 004,Home Office,India,Chennai,Telangana,East,Furniture,Furnishings,Furnishings Model 4,5271.31,2,0.05,743.28
ORD-102058,2023-09-15,2023-09-17,C-025,Customer 025,Corporate,India,Delhi,Telangana,West,Office Supplies,Art,Art Model 19,6853.6,7,0.0,475.91
ORD-102059,2023-02-22,2023-02-26,C-092,Customer 092,Home Office,India,Bangalore,Tamil Nadu,South,Technology,Phones,Phones Model 18,22584.22,6,0.4,-583.87
ORD-102060,2024-08-18,2024-08-21,C-109,Customer 109,Home Office,India,Delhi,Delhi,East,Office Supplies,Storage,Storage Model 21,3774.69,7,0.3,-191.35
ORD-102061,2024-04-23,2024-04-30,C-027,Customer 027,Corporate,India,Chennai,Tamil Nadu,North,Technology,Phones,Phones Model 20,52902.04,7,0.05,10388.45
ORD-102062,2023-06-04,2023-06-08,C-025,Customer 025,Consumer,India,Chennai,Karnataka,West,Technology,Phones,Phones Model 1,10518.48,3,0.1,1860.89
ORD-102063,2024-05-16,2024-05-17,C-193,Customer 193,Home Office,India,Chennai,Tamil Nadu,North,Office Supplies,Storage,Storage Model 7,801.21,1,0.15,69.96
ORD-102064,2023-01-14,2023-01-17,C-029,Customer 029,Home Office,India,Delhi,Maharashtra,South,Technology,Copiers,Copiers Model 10,15822.44,4,0.1,2404.68
ORD-102065,2024-02-19,2024-02-26,C-162,Customer 162,Consumer,India,Hyderabad,Delhi,West,Furniture,Chairs,Chairs Model 13,1739.44,1,0.0,139.92
ORD-102066,2024-12-07,2024-12-11,C-215,Customer 215,Home Office,India,Chennai,Maharashtra,West,Furniture,Bookcases,Bookcases Model 18,9866.62,4,0.2,-395.48
ORD-102067,2024-01-17,2024-01-21,C-029,Customer 029,Corporate,India,Chennai,Telangana,East,Furniture,Furnishings,Furnishings Model 6,8922.77,5,0.2,-285.0
ORD-102068,2023-06-15,2023-06-18,C-015,,Corporate,India,Chennai,Maharashtra,East,Furniture,Bookcases,Bookcases Model 9,1833.42,1,0.1,70.08
ORD-102069,2024-09-21,2024-09-25,C-060,Customer 060,Consumer,India,Chennai,Delhi,North,Technology,Accessories,Accessories Model 20,3973.37,1,0.1,801.3
ORD-102070,2024-01-17,2024-01-18,C-008,Customer 008,Consumer,India,Mumbai,Karnataka,North,Furniture,Chairs,Chairs Model 17,1444.57,1,0.0,101.27
ORD-102071,2023-12-13,2023-12-16,C-291,Customer 291,Corporate,India,Bangalore,Maharashtra,South,Furniture,Bookcases,Bookcases Model 17,8491.68,3,0.05,445.18
ORD-102072,2024-09-26,2024-09-30,C-214,Customer 214,Home Office,India,Chennai,Maharashtra,South,Technology,Machines,Machines Model 10,22417.96,4,0.15,3313.73
ORD-102073,2024-11-14,2024-11-20,C-016,Customer 016,Home Office,India,Hyderabad,Telangana,South,Furniture,Furnishings,Furnishings Model 5,1447.41,1,0.4,-222.74
ORD-102074,2024-07-15,2024-07-18,C-230,Customer 230,Corporate,India,Chennai,Delhi,South,Technology,Accessories,Accessories Model 18,48910.95,6,0.1,5273.31
ORD-102075,2023-06-16,2023-06-20,C-178,Customer 178,Home Office,India,Bangalore,Maharashtra,South,Office Supplies,Storage,Storage Model 9,1855.47,3,0.0,43.76
ORD-102076,2023-08-19,2023-08-23,C-010,Customer 010,Consumer,India,Mumbai,Tamil Nadu,West,Technology,Machines,Machines Model 23,12317.22,3,0.4,655.06
ORD-102077,2024-03-26,2024-03-30,C-245,Customer 245,Corporate,India,Chennai,Telangana,South,Technology,Machines,Machines Model 22,11041.46,3,0.2,-81.05
ORD-102078,2024-05-11,2024-05-17,C-022,Customer 022,Home Office,India,Hyderabad,Telangana,North,Office Supplies,Binders,Binders Model 16,3019.29,3,0.1,229.62
ORD-102079,2024-08-11,2024-08-13,C-299,Customer 299,Consumer,India,Bangalore,Telangana,West,Technology,Accessories,Accessories Model 5,15668.83,3,0.1,3499.95
ORD-102080,2023-10-17,2023-10-23,C-028,Customer 028,Corporate,India,Bangalore,Tamil Nadu,West,Technology,Machines,Machines Model 17,43727.53,7,0.05,8259.37
ORD-102081,2024-12-17,2024-12-24,C-034,Customer 034,Home Office,India,Hyderabad,Tamil Nadu,East,Furniture,Chairs,Chairs Model 19,7812.21,2,0.1,471.23
ORD-102082,2024-04-29,2024-05-01,C-115,Customer 115,Consumer,India,Delhi,Delhi,South,Furniture,Bookcases,Bookcases Model 4,8141.51,3,0.4,-2073.41
ORD-102083,2023-10-24,2023-10-31,C-174,Customer 174,Consumer,India,Hyderabad,Delhi,South,Technology,Machines,Machines Model 22,6081.86,2,0.05,1304.89
ORD-102084,2023-03-15,2023-03-22,C-066,Customer 066,Corporate,India,Chennai,Tamil Nadu,North,Furniture,Tables,Tables Model 16,8323.46,5,0.3,-1893.34
ORD-102085,2024-09-10,2024-09-16,C-029,Customer 029,Consumer,India,Chennai,Maharashtra,West,Technology,Machines,Machines Model 8,5979.0,1,0.2,1091.41
ORD-102086,2023-06-19,2023-06-20,C-195,Customer 195,Home Office,India,Mumbai,Telangana,North,Furniture,Tables,Tables Model 3,20661.26,6,0.3,-5048.61
ORD-102087,2024-06-09,2024-06-13,C-009,Customer 009,Home Office,India,Bangalore,Tamil Nadu,West,Office Supplies,Binders,Binders Model 1,3633.47,3,0.15,321.97
ORD-102088,2024-02-26,2024-03-04,C-014,Customer 014,Consumer,India,Bangalore,Tamil Nadu,North,Furniture,Furnishings,Furnishings Model 5,6186.23,2,0.2,36.66
ORD-102089,2023-10-03,2023-10-05,C-002,Customer 002,Consumer,India,Bangalore,Karnataka,East,Office Supplies,Art,Art Model 22,2713.95,5,0.0,289.18
ORD-102090,2024-08-06,2024-08-13,C-099,Customer 099,Corporate,India,Bangalore,Telangana,West,Furniture,Chairs,Chairs Model 14,8838.19,5,0.1,114.45
ORD-102091,2024-05-23,2024-05-25,C-124,Customer 124,Home Office,India,Hyderabad,Tamil Nadu,North,Furniture,Chairs,Chairs Model 19,11124.24,6,0.2,-168.58
ORD-102092,2024-03-31,2024-04-01,C-020,Customer 020,Corporate,India,Bangalore,Karnataka,South,Office Supplies,Binders,Binders Model 22,775.41,2,0.05,41.59
ORD-102093,2023-01-21,2023-01-22,C-022,Customer 022,Home Office,India,Hyderabad,Delhi,South,Technology,Copiers,Copiers Model 4,45625.99,7,0.15,3410.72
ORD-102094,2023-04-22,2023-04-24,C-185,Customer 185,Corporate,India,Chennai,Maharashtra,East,Office Supplies,Binders,Binders Model 20,5450.32,5,0.05,607.54
ORD-102095,2024-10-24,2024-10-28,C-281,Customer 281,Home Office,India,Mumbai,Tamil Nadu,East,Office Supplies,Binders,Binders Model 1,5688.08,6,0.3,-376.53
ORD-102096,2024-07-12,2024-07-17,C-007,Customer 007,Corporate,India,Hyderabad,Delhi,East,Technology,Machines,Machines Model 14,16745.35,2,0.2,2264.45
ORD-102097,2024-09-13,2024-09-14,C-013,Customer 013,Consumer,India,Bangalore,Maharashtra,North,Furniture,Bookcases,Bookcases Model 24,8456.56,2,0.05,149.15
ORD-102098,2023-09-17,2023-09-21,C-252,Customer 252,Home Office,India,Delhi,Tamil Nadu,East,Office Supplies,Art,Art Model 8,7232.23,7,0.0,1256.03
ORD-102099,2023-02-14,2023-02-18,C-034,Customer 034,Corporate,India,Mumbai,Telangana,South,Furniture,Bookcases,Bookcases Model 21,15746.6,4,0.3,-2374.9
ORD-102100,2023-08-30,2023-08-31,C-016,Customer 016,Home Office,India,Mumbai,Telangana,West,Office Supplies,Binders,Binders Model 12,4923.04,4,0.4,-242.0
ORD-102101,2024-08-02,2024-08-03,C-281,Customer 281,Corporate,India,Chennai,Telangana,North,Technology,Phones,Phones Model 7,41690.9,6,0.05,4943.74
ORD-102102,2024-09-15,2024-09-22,C-241,Customer 241,Consumer,India,Hyderabad,Maharashtra,West,Office Supplies,Binders,Binders Model 12,969.13,1,0.1,134.71
ORD-102103,2023-06-20,2023-06-22,C-166,Customer 166,Corporate,India,Chennai,Tamil Nadu,South,Office Supplies,Paper,Paper Model 2,1663.52,3,0.1,-51.71
ORD-102104,2024-10-25,2024-11-01,C-042,Customer 042,Consumer,India,Delhi,Maharashtra,East,Technology,Phones,Phones Model 17,42342.41,6,0.0,11003.73
ORD-102105,2023-04-28,2023-04-30,C-266,Customer 266,Home Office,India,Mumbai,Tamil Nadu,South,Furniture,Bookcases,Bookcases Model 20,16225.4,5,0.1,-454.46
ORD-102106,2024-03-06,2024-03-13,C-025,Customer 025,Home Office,India,Delhi,Maharashtra,North,Office Supplies,Paper,Paper Model 21,1371.64,3,0.0,179.69
ORD-102107,2024-05-03,2024-05-07,C-084,Customer 084,Home Office,India,Hyderabad,Delhi,South,Office Supplies,Binders,Binders Model 23,3560.41,5,0.05,340.35
ORD-102108,2024-08-20,2024-08-22,C-013,Customer 013,Corporate,India,,Telangana,North,Office Supplies,Storage,Storage Model 19,4584.68,4,0.15,399.45
ORD-102109,2023-04-28,2023-04-29,C-048,Customer 048,Corporate,India,Delhi,Karnataka,South,Technology,Phones,Phones Model 19,23728.53,4,0.15,2179.84
ORD-102110,2023-11-08,2023-11-14,C-074,Customer 074,Consumer,India,Hyderabad,Telangana,South,Furniture,Bookcases,Bookcases Model 18,3876.58,1,0.3,-263.7
ORD-102111,2023-01-26,2023-02-02,C-027,Customer 027,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Chairs,Chairs Model 19,5651.75,3,0.1,132.61
ORD-102112,2024-09-05,2024-09-12,C-065,Customer 065,Corporate,India,Hyderabad,Maharashtra,South,Technology,Machines,Machines Model 21,20884.96,3,0.1,2784.28
ORD-102113,2023-07-19,2023-07-26,C-004,Customer 004,Consumer,India,Mumbai,Tamil Nadu,West,Office Supplies,Binders,Binders Model 21,5588.69,5,0.1,693.19
ORD-102114,2023-01-03,2023-01-07,C-023,Customer 023,Corporate,India,Chennai,Maharashtra,South,Furniture,Bookcases,Bookcases Model 8,3334.29,2,0.3,-363.11
ORD-102115,2023-05-29,2023-06-05,C-005,Customer 005,Corporate,India,Bangalore,Telangana,South,Office Supplies,Storage,Storage Model 4,3368.48,7,0.2,89.6
ORD-102116,2023-04-24,2023-04-29,C-205,Customer 205,Consumer,India,Delhi,Delhi,South,Furniture,Chairs,Chairs Model 16,20012.65,7,0.15,191.78
ORD-102117,2024-05-06,2024-05-11,C-148,Customer 148,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Art,Art Model 19,2778.59,5,0.0,497.97
ORD-102118,2024-12-12,2024-12-18,C-239,Customer 239,Consumer,India,Hyderabad,Maharashtra,East,Technology,Phones,Phones Model 20,37074.43,7,0.15,3497.33
ORD-102119,2024-02-15,2024-02-21,C-017,Customer 017,Home Office,India,Hyderabad,Tamil Nadu,South,Furniture,Bookcases,Bookcases Model 11,17022.57,6,0.3,-3637.22
ORD-102120,2023-06-19,2023-06-24,C-001,Customer 001,Home Office,India,Hyderabad,Karnataka,South,Technology,Accessories,Accessories Model 24,5549.21,1,0.05,810.4
ORD-102121,2024-05-24,2024-05-27,C-297,Customer 297,Home Office,India,Hyderabad,Karnataka,East,Furniture,Furnishings,Furnishings Model 19,18897.48,6,0.0,2661.71
ORD-102122,2024-05-14,2024-05-16,C-230,Customer 230,Consumer,India,Bangalore,Telangana,South,Technology,Phones,Phones Model 12,7501.94,1,0.5,-758.4
ORD-102123,2023-01-22,2023-01-26,C-019,Customer 019,Home Office,India,Hyderabad,Karnataka,South,Furniture,Furnishings,Furnishings Model 13,4090.37,1,0.15,-222.52
ORD-102124,2024-11-10,2024-11-13,C-044,Customer 044,Corporate,India,Bangalore,Delhi,East,Furniture,Chairs,Chairs Model 14,26518.17,6,0.2,-1237.7
ORD-102125,2024-11-30,2024-12-05,C-039,Customer 039,Corporate,India,Bangalore,Delhi,North,Furniture,Chairs,Chairs Model 9,17014.25,7,0.1,758.99
ORD-102126,2023-01-03,2023-01-09,C-065,Customer 065,Consumer,India,Hyderabad,Tamil Nadu,West,Office Supplies,Storage,Storage Model 19,808.35,2,0.3,3.0
ORD-102127,2023-05-23,2023-05-25,C-006,Customer 006,Corporate,India,Hyderabad,Telangana,South,Technology,Copiers,Copiers Model 10,12098.04,4,0.1,1206.16
ORD-102128,2024-04-10,2024-04-16,C-022,Customer 022,Corporate,India,Delhi,Maharashtra,East,Technology,Phones,Phones Model 23,39437.03,6,0.1,7368.86
ORD-102129,2023-02-13,2023-02-14,C-017,Customer 017,Corporate,India,Hyderabad,Maharashtra,North,Technology,Machines,Machines Model 17,15435.39,5,0.1,4351.04
ORD-102130,2024-02-20,2024-02-21,C-189,Customer 189,Corporate,India,Delhi,Delhi,East,Furniture,Tables,Tables Model 4,5086.17,3,0.3,-1254.98
ORD-102131,2023-07-08,2023-07-13,C-143,Customer 143,Corporate,India,Mumbai,Maharashtra,West,Furniture,Furnishings,Furnishings Model 11,6797.61,3,0.15,-351.6
ORD-102132,2023-11-19,2023-11-26,C-082,Customer 082,Consumer,India,Bangalore,Maharashtra,South,Technology,Copiers,Copiers Model 7,34620.41,6,0.5,-3461.39
ORD-102133,2024-04-28,2024-05-02,C-007,Customer 007,Consumer,India,Mumbai,Maharashtra,East,Technology,Machines,Machines Model 13,31475.93,4,0.2,5130.57
ORD-102134,2023-11-10,2023-11-11,C-203,Customer 203,Home Office,India,Chennai,Maharashtra,West,Office Supplies,Storage,Storage Model 20,6853.13,6,0.1,837.27
ORD-102135,2024-08-31,2024-09-02,C-018,Customer 018,Consumer,India,Delhi,Telangana,East,Office Supplies,Storage,Storage Model 17,1249.15,2,0.1,101.47
ORD-102136,2024-01-11,2024-01-18,C-256,Customer 256,Home Office,India,Bangalore,Telangana,North,Office Supplies,Paper,Paper Model 1,3076.04,4,0.4,-254.99
ORD-102137,2024-02-08,2024-02-11,C-213,Customer 213,Consumer,India,Chennai,Delhi,East,Office Supplies,Paper,Paper Model 8,3308.04,4,0.0,635.5
ORD-102138,2024-10-25,2024-10-29,C-069,Customer 069,Consumer,India,Bangalore,Telangana,East,Office Supplies,Binders,Binders Model 4,2403.3,4,0.0,401.8
ORD-102139,2024-07-13,2024-07-16,C-030,Customer 030,Home Office,India,Mumbai,Telangana,East,Office Supplies,Storage,Storage Model 18,3857.6,5,0.05,276.84
ORD-102140,2023-06-20,2023-06-27,C-003,Customer 003,Corporate,India,Mumbai,Tamil Nadu,South,Technology,Accessories,Accessories Model 7,12261.07,3,0.2,-224.96
ORD-102141,2023-05-11,2023-05-18,C-055,Customer 055,Corporate,India,Delhi,Karnataka,South,Technology,Copiers,Copiers Model 23,2544.13,1,0.05,325.63
ORD-102142,2024-02-12,2024-02-15,C-235,Customer 235,Home Office,India,Hyderabad,Maharashtra,South,Office Supplies,Art,Art Model 22,541.84,1,0.3,-48.86
ORD-102143,2024-05-03,2024-05-07,C-014,Customer 014,Corporate,India,Chennai,Karnataka,West,Office Supplies,Binders,Binders Model 12,2898.7,4,0.2,84.74
ORD-102144,2023-11-26,2023-12-01,C-154,Customer 154,Corporate,India,Delhi,Karnataka,West,Technology,Machines,Machines Model 22,4405.17,1,0.0,1063.71
ORD-102145,2024-04-04,2024-04-08,C-153,Customer 153,Corporate,India,Bangalore,Tamil Nadu,North,Technology,Phones,Phones Model 9,18590.51,5,0.0,2943.75
ORD-102146,2024-03-09,2024-03-13,C-111,Customer 111,Home Office,India,Hyderabad,Maharashtra,East,Office Supplies,Paper,Paper Model 3,6939.29,6,0.0,1376.78
ORD-102147,2023-01-20,2023-01-23,C-012,Customer 012,Consumer,India,Mumbai,Tamil Nadu,South,Technology,Phones,Phones Model 9,13903.12,2,0.1,1372.74
ORD-102148,2024-09-28,2024-10-03,C-081,Customer 081,Consumer,India,Bangalore,Delhi,South,Furniture,Furnishings,Furnishings Model 5,16605.79,5,0.15,-1315.2
ORD-102149,2023-05-16,2023-05-19,C-055,Customer 055,Corporate,India,Hyderabad,Telangana,South,Technology,Phones,Phones Model 14,27132.47,5,0.5,-1701.73
ORD-102150,2024-06-12,2024-06-13,C-020,Customer 020,Home Office,India,Mumbai,Karnataka,West,Furniture,Tables,Tables Model 2,2874.01,1,0.3,-627.13
ORD-102151,2024-01-28,2024-02-04,C-002,Customer 002,Home Office,India,Hyderabad,Delhi,East,Furniture,Bookcases,Bookcases Model 21,17190.81,5,0.15,1479.09
ORD-102152,2023-08-28,2023-08-31,C-174,Customer 174,Home Office,India,Bangalore,Telangana,South,Office Supplies,Paper,Paper Model 16,3501.69,5,0.0,439.2
ORD-102153,2024-04-16,2024-04-21,C-102,Customer 102,Home Office,India,Hyderabad,Maharashtra,North,Technology,Machines,Machines Model 19,16418.06,3,0.2,2215.96
ORD-102154,2023-09-01,2023-09-07,C-243,Customer 243,Consumer,India,Delhi,Delhi,West,Technology,Machines,Machines Model 1,9788.23,3,0.0,1723.19
ORD-102155,2024-05-25,2024-05-27,C-139,Customer 139,Consumer,India,Mumbai,Delhi,North,Office Supplies,Binders,Binders Model 14,2126.87,4,0.0,291.05
ORD-102156,2023-08-31,2023-09-03,C-012,Customer 012,Corporate,India,Bangalore,Karnataka,South,Office Supplies,Storage,Storage Model 13,899.08,2,0.0,19.23
ORD-102157,2024-09-29,2024-09-30,C-007,Customer 007,Corporate,India,Delhi,Maharashtra,East,Technology,Phones,Phones Model 9,25382.51,5,0.05,5468.71
ORD-102158,2024-10-14,2024-10-16,C-009,Customer 009,Home Office,India,Mumbai,Maharashtra,North,Technology,Copiers,Copiers Model 3,6270.49,2,0.0,1570.98
ORD-102159,2023-10-18,2023-10-25,C-237,Customer 237,Corporate,India,Hyderabad,Tamil Nadu,North,Office Supplies,Binders,Binders Model 17,3546.26,5,0.15,449.8
ORD-102160,2023-02-19,2023-02-24,C-188,Customer 188,Corporate,India,Delhi,Delhi,South,Furniture,Tables,Tables Model 9,9773.13,7,0.25,-2516.07
ORD-102161,2023-01-24,2023-01-30,C-205,Customer 205,Corporate,India,Chennai,Karnataka,East,Office Supplies,Paper,Paper Model 14,6572.22,6,0.3,359.32
ORD-102162,2024-10-19,2024-10-23,C-244,Customer 244,Corporate,India,Hyderabad,Maharashtra,South,Furniture,Bookcases,Bookcases Model 14,1418.31,1,0.1,-0.08
ORD-102163,2023-07-30,2023-08-01,C-164,Customer 164,Consumer,India,Chennai,Karnataka,South,Office Supplies,Storage,Storage Model 16,718.42,1,0.15,5.47
ORD-102164,2024-10-21,2024-10-26,C-027,Customer 027,Consumer,India,Bangalore,Karnataka,North,Furniture,Tables,Tables Model 2,18919.25,5,0.5,-6660.92
ORD-102165,2024-01-11,2024-01-16,C-057,Customer 057,Corporate,India,Bangalore,Telangana,South,Office Supplies,Art,Art Model 21,2140.92,6,0.2,-60.54
ORD-102166,2023-07-08,2023-07-09,C-028,Customer 028,Consumer,India,Mumbai,Maharashtra,North,Technology,Machines,Machines Model 15,3137.07,1,0.4,187.44
ORD-102167,2023-12-11,2023-12-16,C-207,Customer 207,Consumer,India,Hyderabad,Karnataka,West,Furniture,Chairs,Chairs Model 16,10625.02,6,0.1,331.37
ORD-102168,2024-04-05,2024-04-09,C-019,Customer 019,Home Office,India,Chennai,Telangana,East,Office Supplies,Art,Art Model 9,3698.24,6,0.05,379.57
ORD-102169,2023-04-26,2023-05-01,C-085,Customer 085,Consumer,India,Bangalore,Karnataka,North,Technology,Machines,Machines Model 11,12661.87,4,0.5,-514.98
ORD-102170,2024-06-03,2024-06-10,C-014,Customer 014,Corporate,India,Chennai,Tamil Nadu,West,Furniture,Tables,Tables Model 12,3786.72,2,0.4,-1559.65
ORD-102171,2023-08-12,2023-08-13,C-232,Customer 232,Corporate,India,Delhi,Delhi,South,Office Supplies,Paper,Paper Model 21,1864.82,4,0.3,-132.41
ORD-102172,2023-07-07,2023-07-08,C-064,Customer 064,Consumer,India,Delhi,Maharashtra,South,Office Supplies,Binders,Binders Model 21,2769.33,3,0.2,40.26
ORD-102173,2023-10-27,2023-11-02,C-012,Customer 012,Home Office,India,Mumbai,Maharashtra,West,Technology,Phones,Phones Model 2,15454.32,4,0.15,3135.51
ORD-102174,2024-07-01,2024-07-03,C-026,Customer 026,Corporate,India,Delhi,Maharashtra,East,Technology,Accessories,Accessories Model 12,7274.44,1,0.1,1031.65
ORD-102175,2024-11-12,2024-11-15,C-040,Customer 040,Consumer,India,Hyderabad,Maharashtra,East,Technology,Machines,Machines Model 4,10507.41,3,0.15,1619.48
ORD-102176,2023-02-11,2023-02-14,C-171,Customer 171,Home Office,India,Delhi,Karnataka,North,Furniture,Chairs,Chairs Model 12,12062.29,5,0.2,-575.31
ORD-102177,2023-02-02,2023-02-03,C-285,Customer 285,Corporate,India,Hyderabad,Delhi,North,Furniture,Chairs,Chairs Model 6,16848.49,7,0.0,3118.48
ORD-102178,2024-07-31,2024-08-06,C-029,Customer 029,Corporate,India,Bangalore,Telangana,South,Furniture,Tables,Tables Model 1,24507.31,7,0.3,-6626.77
ORD-102179,2023-09-05,2023-09-07,C-004,Customer 004,Home Office,India,Hyderabad,Telangana,East,Furniture,Tables,Tables Model 16,11191.01,4,0.25,-2466.62
ORD-102180,2024-09-24,2024-09-30,C-154,Customer 154,Consumer,India,Hyderabad,Maharashtra,South,Technology,Phones,Phones Model 3,40499.73,5,0.0,8248.01
ORD-102181,2023-06-03,2023-06-08,C-009,Customer 009,Corporate,India,Bangalore,Telangana,East,Office Supplies,Storage,Storage Model 18,1794.68,3,0.1,175.19
ORD-102182,2024-04-10,2024-04-17,C-024,Customer 024,Consumer,India,Mumbai,Tamil Nadu,South,Technology,Machines,Machines Model 4,5388.26,2,0.05,678.13
ORD-102183,2023-12-19,2023-12-26,C-019,Customer 019,Home Office,India,Delhi,Telangana,East,Furniture,Tables,Tables Model 9,3359.6,2,0.3,-909.62
ORD-102184,2023-08-13,2023-08-15,C-026,Customer 026,Home Office,India,Bangalore,Karnataka,North,Furniture,Tables,Tables Model 15,3900.0,1,0.3,-899.71
ORD-102185,2023-04-29,2023-05-06,C-160,Customer 160,Corporate,India,Delhi,Karnataka,West,Office Supplies,Paper,Paper Model 8,7679.68,7,0.1,277.15
ORD-102186,2024-12-14,2024-12-17,C-112,Customer 112,Consumer,India,Delhi,Telangana,West,Furniture,Furnishings,Furnishings Model 16,8244.49,5,0.4,-1140.74
ORD-102187,2024-06-08,2024-06-11,C-002,Customer 002,Consumer,India,Mumbai,Telangana,West,Furniture,Furnishings,Furnishings Model 19,3628.65,2,0.2,-127.08
ORD-102188,2024-04-03,2024-04-10,C-003,Customer 003,Corporate,India,Bangalore,Maharashtra,West,Technology,Copiers,Copiers Model 19,10068.15,2,0.2,1747.63
ORD-102189,2023-10-26,2023-10-30,C-277,Customer 277,Corporate,India,Bangalore,Tamil Nadu,West,Technology,Accessories,Accessories Model 18,26305.82,3,0.0,5206.21
